timestamp,epoch,sensor_id,sensor_type,value,ids_status,attack_type,ids_error
08:06:21,1771209381.8839247,S4,RespRate,15.48,NORMAL,-,47.629358
08:06:22,1771209382.6979654,S1,FHR,131.57,NORMAL,-,47.593889
08:06:22,1771209382.7531655,S2,TOCO,42.85,NORMAL,-,47.592695
08:06:22,1771209382.7991662,S3,SpO2,97.19,NORMAL,-,47.580922
08:06:22,1771209382.8500416,S5,Temp,36.91,NORMAL,-,47.555356
08:06:22,1771209382.8964572,S4,RespRate,14.95,NORMAL,-,47.548589
08:06:23,1771209383.7126198,S3,SpO2,97.71,NORMAL,-,47.590788
08:06:23,1771209383.7681556,S2,TOCO,48.82,NORMAL,-,47.553691
08:06:23,1771209383.8201659,S1,FHR,127.79,NORMAL,-,47.538092
08:06:23,1771209383.8691804,S4,RespRate,15.81,NORMAL,-,47.573745
08:06:23,1771209383.916773,S5,Temp,36.91,NORMAL,-,47.555148
08:06:24,1771209384.7276258,S1,FHR,130.77,NORMAL,-,47.573403
08:06:24,1771209384.7787523,S3,SpO2,97.93,NORMAL,-,47.604532
08:06:24,1771209384.8267636,S2,TOCO,54.32,NORMAL,-,47.581023
08:06:24,1771209384.8738885,S5,Temp,37.11,NORMAL,-,47.617927
08:06:24,1771209384.921893,S4,RespRate,16.0,NORMAL,-,47.620405
08:06:25,1771209385.7417858,S3,SpO2,98.14,NORMAL,-,47.648571
08:06:25,1771209385.7939954,S2,TOCO,44.33,NORMAL,-,47.69144
08:06:25,1771209385.8461523,S1,FHR,141.7,NORMAL,-,47.754188
08:06:25,1771209385.8971713,S4,RespRate,15.34,NORMAL,-,47.725533
08:06:25,1771209385.9521973,S5,Temp,37.06,NORMAL,-,47.734212
08:06:26,1771209386.7424393,S3,SpO2,97.26,NORMAL,-,47.660316
08:06:26,1771209386.7899547,S1,FHR,130.53,NORMAL,-,47.586697
08:06:26,1771209386.8389559,S2,TOCO,53.28,NORMAL,-,47.562626
08:06:26,1771209386.8866107,S5,Temp,36.86,NORMAL,-,47.50793
08:06:26,1771209386.933619,S4,RespRate,17.14,NORMAL,-,47.577239
08:06:27,1771209387.7567482,S2,TOCO,44.73,NORMAL,-,47.605973
08:06:27,1771209387.8209903,S1,FHR,128.35,NORMAL,-,47.599696
08:06:27,1771209387.883168,S3,SpO2,97.39,NORMAL,-,47.604163
08:06:27,1771209387.9341655,S4,RespRate,17.11,NORMAL,-,47.589843
08:06:27,1771209387.9946966,S5,Temp,37.06,NORMAL,-,47.608525
08:06:28,1771209388.761338,S3,SpO2,97.69,NORMAL,-,47.63291
08:06:28,1771209388.8097794,S1,FHR,128.01,NORMAL,-,47.628597
08:06:29,1771209389.0166318,S2,TOCO,54.85,NORMAL,-,47.600429
08:06:29,1771209389.1208136,S5,Temp,37.01,NORMAL,-,47.59784
08:06:29,1771209389.2008715,S4,RespRate,16.91,NORMAL,-,47.588789
08:06:29,1771209389.7632437,S1,FHR,141.25,NORMAL,-,47.670313
08:06:29,1771209389.8137856,S2,TOCO,39.75,NORMAL,-,47.718804
08:06:29,1771209389.8891075,S3,SpO2,97.45,NORMAL,-,47.696827
08:06:29,1771209389.965186,S5,Temp,36.93,NORMAL,-,47.694016
08:06:30,1771209390.0251276,S4,RespRate,16.93,NORMAL,-,47.698337
08:06:30,1771209390.7687347,S1,FHR,133.14,NORMAL,-,47.639872
08:06:30,1771209390.8167043,S2,TOCO,37.44,NORMAL,-,47.663815
08:06:30,1771209390.863708,S3,SpO2,97.67,NORMAL,-,47.682657
08:06:30,1771209390.9103787,S4,RespRate,16.02,NORMAL,-,47.652006
08:06:30,1771209390.9577024,S5,Temp,37.13,NORMAL,-,47.693833
08:06:31,1771209391.7743244,S3,SpO2,98.13,NORMAL,-,47.745336
08:06:31,1771209391.8218567,S2,TOCO,37.02,NORMAL,-,47.73308
08:06:31,1771209391.8738701,S1,FHR,129.72,NORMAL,-,47.722878
08:06:31,1771209391.9355168,S5,Temp,37.13,NORMAL,-,47.757282
08:06:31,1771209391.997095,S4,RespRate,15.11,NORMAL,-,47.731847
08:06:32,1771209392.7763,S2,TOCO,63.56,NORMAL,-,47.612906
08:06:32,1771209392.822981,S3,SpO2,98.06,NORMAL,-,47.616602
08:06:32,1771209392.868987,S1,FHR,133.92,NORMAL,-,47.646128
08:06:32,1771209392.9158075,S4,RespRate,16.13,NORMAL,-,47.687499
08:06:32,1771209392.9657724,S5,Temp,37.06,NORMAL,-,47.701568
08:06:33,1771209393.7806656,S3,SpO2,97.52,NORMAL,-,47.660031
08:06:33,1771209393.8292181,S2,TOCO,48.17,NORMAL,-,47.699045
08:06:33,1771209393.879496,S1,FHR,139.13,NORMAL,-,47.727926
08:06:33,1771209393.9260187,S5,Temp,37.01,NORMAL,-,47.714042
08:06:33,1771209393.9737265,S4,RespRate,15.62,NORMAL,-,47.689525
08:06:34,1771209394.7820792,S2,TOCO,57.23,NORMAL,-,47.686613
08:06:34,1771209394.8296106,S3,SpO2,98.22,NORMAL,-,47.746629
08:06:34,1771209394.8770463,S1,FHR,132.89,NORMAL,-,47.706418
08:06:34,1771209394.9245622,S4,RespRate,15.86,NORMAL,-,47.719039
08:06:34,1771209394.9722679,S5,Temp,37.11,NORMAL,-,47.730867
08:06:35,1771209395.7923827,S2,TOCO,64.44,NORMAL,-,47.712839
08:06:35,1771209395.8459136,S1,FHR,131.78,NORMAL,-,47.709616
08:06:35,1771209395.893168,S3,SpO2,97.61,NORMAL,-,47.667737
08:06:35,1771209395.9426794,S4,RespRate,16.15,NORMAL,-,47.679487
08:06:35,1771209395.9926963,S5,Temp,37.06,NORMAL,-,47.679586
08:06:36,1771209396.794005,S3,SpO2,97.44,NORMAL,-,47.664325
08:06:36,1771209396.8438036,S1,FHR,135.95,NORMAL,-,47.687106
08:06:36,1771209396.8919892,S2,TOCO,45.94,NORMAL,-,47.75512
08:06:36,1771209396.946506,S5,Temp,37.07,NORMAL,-,47.75971
08:06:37,1771209397.0045784,S4,RespRate,16.32,NORMAL,-,47.760462
08:06:37,1771209397.799852,S1,FHR,129.45,NORMAL,-,47.71729
08:06:37,1771209397.8480244,S3,SpO2,97.06,NORMAL,-,47.67356
08:06:37,1771209397.8956122,S2,TOCO,50.43,NORMAL,-,47.664206
08:06:37,1771209397.9430914,S4,RespRate,16.28,NORMAL,-,47.660303
08:06:37,1771209397.98996,S5,Temp,36.97,NORMAL,-,47.667548
08:06:38,1771209398.8108735,S3,SpO2,97.96,NORMAL,-,47.737657
08:06:38,1771209398.8640559,S1,FHR,136.61,NORMAL,-,47.781421
08:06:38,1771209398.9183486,S2,TOCO,38.76,NORMAL,-,47.829251
08:06:38,1771209398.97146,S5,Temp,36.99,NORMAL,-,47.810926
08:06:39,1771209399.0282993,S4,RespRate,16.52,NORMAL,-,47.82243
08:06:39,1771209399.8215988,S3,SpO2,96.77,NORMAL,-,47.712069
08:06:39,1771209399.8731363,S1,FHR,128.7,NORMAL,-,47.659634
08:06:39,1771209399.9256618,S2,TOCO,35.91,NORMAL,-,47.668179
08:06:39,1771209399.9752357,S4,RespRate,15.33,NORMAL,-,47.624675
08:06:40,1771209400.0309985,S5,Temp,37.05,NORMAL,-,47.624949
08:06:40,1771209400.8368979,S1,FHR,136.21,NORMAL,-,47.668076
08:06:40,1771209400.8853087,S3,SpO2,96.96,NORMAL,-,47.667675
08:06:40,1771209400.9345083,S2,TOCO,37.69,NORMAL,-,47.648356
08:06:40,1771209400.9911366,S5,Temp,37.12,NORMAL,-,47.673865
08:06:41,1771209401.0412464,S4,RespRate,16.88,NORMAL,-,47.734928
08:06:41,1771209401.8427336,S3,SpO2,97.31,NORMAL,-,47.760193
08:06:41,1771209401.889733,S2,TOCO,59.99,NORMAL,-,47.667815
08:06:41,1771209401.938667,S1,FHR,135.78,NORMAL,-,47.659957
08:06:41,1771209401.987677,S5,Temp,37.07,NORMAL,-,47.680524
08:06:42,1771209402.0373917,S4,RespRate,14.98,NORMAL,-,47.611063
08:06:42,1771209402.8430753,S3,SpO2,97.72,NORMAL,-,47.646772
08:06:42,1771209402.8982956,S2,TOCO,45.09,NORMAL,-,47.683562
08:06:42,1771209402.9541194,S1,FHR,138.78,NORMAL,-,47.700017
08:06:43,1771209403.0111313,S4,RespRate,15.66,NORMAL,-,47.734775
08:06:43,1771209403.0648634,S5,Temp,36.94,NORMAL,-,47.708463
08:06:43,1771209403.8563054,S2,TOCO,46.18,NORMAL,-,47.722
08:06:43,1771209403.9885042,S3,SpO2,97.92,NORMAL,-,47.749352
08:06:44,1771209404.0802975,S1,FHR,136.24,NORMAL,-,47.730981
08:06:44,1771209404.144982,S4,RespRate,15.37,NORMAL,-,47.716625
08:06:44,1771209404.2152205,S5,Temp,37.1,NORMAL,-,47.76457
08:06:44,1771209404.8704395,S1,FHR,134.27,NORMAL,-,47.752892
08:06:44,1771209404.9179246,S3,SpO2,97.45,NORMAL,-,47.714029
08:06:44,1771209404.971703,S2,TOCO,44.81,NORMAL,-,47.705298
08:06:45,1771209405.021295,S4,RespRate,15.81,NORMAL,-,47.721612
08:06:45,1771209405.0691748,S5,Temp,37.12,NORMAL,-,47.726222
08:06:45,1771209405.8728418,S1,FHR,140.22,NORMAL,-,47.762066
08:06:45,1771209405.920822,S2,TOCO,60.35,NORMAL,-,47.708106
08:06:45,1771209405.9713495,S3,SpO2,96.78,NORMAL,-,47.64887
08:06:46,1771209406.0215154,S5,Temp,36.86,NORMAL,-,47.618864
08:06:46,1771209406.0701542,S4,RespRate,16.16,NORMAL,-,47.629036
08:06:46,1771209406.8878303,S3,SpO2,97.84,NORMAL,-,47.70307
08:06:46,1771209406.9401093,S2,TOCO,38.56,NORMAL,-,47.773441
08:06:46,1771209406.9885898,S1,FHR,139.29,NORMAL,-,47.762452
08:06:47,1771209407.0389884,S5,Temp,36.96,NORMAL,-,47.751475
08:06:47,1771209407.0877554,S4,RespRate,17.09,NORMAL,-,47.78626
08:06:47,1771209407.897658,S3,SpO2,97.67,NORMAL,-,47.78091
08:06:47,1771209407.9517303,S1,FHR,138.2,NORMAL,-,47.775046
08:06:48,1771209408.0087295,S2,TOCO,59.0,NORMAL,-,47.721223
08:06:48,1771209408.0622685,S4,RespRate,15.33,NORMAL,-,47.645875
08:06:48,1771209408.1182709,S5,Temp,37.0,NORMAL,-,47.636563
08:06:48,1771209408.9080033,S3,SpO2,97.66,NORMAL,-,47.639473
08:06:48,1771209408.9585242,S2,TOCO,49.2,NORMAL,-,47.665369
08:06:49,1771209409.0165386,S1,FHR,129.91,NORMAL,-,47.622724
08:06:49,1771209409.0658731,S5,Temp,37.04,NORMAL,-,47.624576
08:06:49,1771209409.1158981,S4,RespRate,16.79,NORMAL,-,47.684037
08:06:49,1771209409.9209917,S2,TOCO,50.17,NORMAL,-,47.694608
08:06:49,1771209409.9708228,S1,FHR,136.1,NORMAL,-,47.738517
08:06:50,1771209410.0191624,S3,SpO2,97.37,NORMAL,-,47.716408
08:06:50,1771209410.0681653,S5,Temp,36.91,NORMAL,-,47.677374
08:06:50,1771209410.1171675,S4,RespRate,16.24,NORMAL,-,47.64633
08:06:50,1771209410.9217188,S1,FHR,134.29,NORMAL,-,47.633623
08:06:50,1771209410.9714665,S3,SpO2,97.79,NORMAL,-,47.665486
08:06:51,1771209411.0214682,S2,TOCO,60.23,NORMAL,-,47.642339
08:06:51,1771209411.0750027,S4,RespRate,15.29,NORMAL,-,47.614242
08:06:51,1771209411.1300035,S5,Temp,36.85,NORMAL,-,47.604664
08:06:51,1771209411.9239748,S2,TOCO,44.33,NORMAL,-,47.664233
08:06:51,1771209411.9721334,S1,FHR,142.12,NORMAL,-,47.710823
08:06:52,1771209412.0214846,S3,SpO2,98.16,NORMAL,-,47.758741
08:06:52,1771209412.0691469,S5,Temp,36.99,NORMAL,-,47.774396
08:06:52,1771209412.1204648,S4,RespRate,15.59,NORMAL,-,47.794643
08:06:52,1771209412.927361,S3,SpO2,96.82,NORMAL,-,47.677189
08:06:52,1771209412.9860065,S2,TOCO,57.43,NORMAL,-,47.651582
08:06:53,1771209413.0498953,S1,FHR,131.55,NORMAL,-,47.584607
08:06:53,1771209413.1004128,S5,Temp,37.11,NORMAL,-,47.606456
08:06:53,1771209413.1534326,S4,RespRate,15.59,NORMAL,-,47.609631
08:06:53,1771209413.935626,S1,FHR,137.28,NORMAL,-,47.646628
08:06:53,1771209413.983163,S2,TOCO,41.7,NORMAL,-,47.677381
08:06:54,1771209414.0345814,S3,SpO2,97.18,NORMAL,-,47.691242
08:06:54,1771209414.085999,S4,RespRate,15.65,NORMAL,-,47.697394
08:06:54,1771209414.1340008,S5,Temp,36.97,NORMAL,-,47.687333
08:06:54,1771209414.9436173,S3,SpO2,97.54,NORMAL,-,47.713479
08:06:54,1771209414.9922853,S2,TOCO,62.06,NORMAL,-,47.668659
08:06:55,1771209415.0620914,S1,FHR,130.47,NORMAL,-,47.624029
08:06:55,1771209415.1274629,S4,RespRate,15.38,NORMAL,-,47.618502
08:06:55,1771209415.1821496,S5,Temp,36.88,NORMAL,-,47.59888
08:06:55,1771209415.9588144,S2,TOCO,40.86,NORMAL,-,47.654561
08:06:56,1771209416.0065134,S3,SpO2,97.32,NORMAL,-,47.634939
08:06:56,1771209416.058513,S1,FHR,131.65,NORMAL,-,47.643087
08:06:56,1771209416.1064432,S5,Temp,36.89,NORMAL,-,47.618723
08:06:56,1771209416.1534603,S4,RespRate,16.2,NORMAL,-,47.647548
08:06:56,1771209416.9658318,S2,TOCO,45.17,NORMAL,-,47.623976
08:06:57,1771209417.0137808,S3,SpO2,98.16,NORMAL,-,47.707187
08:06:57,1771209417.0624232,S1,FHR,130.05,NORMAL,-,47.696403
08:06:57,1771209417.1102958,S4,RespRate,15.12,NORMAL,-,47.659487
08:06:57,1771209417.1823394,S5,Temp,37.08,NORMAL,-,47.705934
08:06:57,1771209417.9708638,S3,SpO2,97.84,NORMAL,-,47.691653
08:06:58,1771209418.0179744,S2,TOCO,44.88,NORMAL,-,47.686443
08:06:58,1771209418.0699987,S1,FHR,127.92,NORMAL,-,47.676287
08:06:58,1771209418.1180685,S4,RespRate,17.03,NORMAL,-,47.73973
08:06:58,1771209418.1650686,S5,Temp,37.11,NORMAL,-,47.770948
08:06:58,1771209418.9759197,S2,TOCO,44.16,NORMAL,-,47.770421
08:06:59,1771209419.1079822,S3,SpO2,97.66,NORMAL,-,47.756668
08:06:59,1771209419.1900256,S1,FHR,129.34,NORMAL,-,47.764983
08:06:59,1771209419.2866974,S5,Temp,36.92,NORMAL,-,47.743505
08:06:59,1771209419.3909345,S4,RespRate,15.37,NORMAL,-,47.672046
08:06:59,1771209419.9918537,S2,TOCO,61.4,NORMAL,-,47.603467
08:07:00,1771209420.0524218,S3,SpO2,97.94,NORMAL,-,47.62538
08:07:00,1771209420.1003053,S1,FHR,139.04,NORMAL,-,47.681499
08:07:00,1771209420.1491086,S5,Temp,36.88,NORMAL,-,47.63765
08:07:00,1771209420.1970766,S4,RespRate,16.88,NORMAL,-,47.701765
08:07:00,1771209420.9925926,S2,TOCO,53.4,NORMAL,-,47.726103
08:07:01,1771209421.0403779,S3,SpO2,97.28,NORMAL,-,47.67318
08:07:01,1771209421.0873766,S1,FHR,132.09,NORMAL,-,47.623399
08:07:01,1771209421.1352563,S4,RespRate,16.87,NORMAL,-,47.614737
08:07:01,1771209421.1906648,S5,Temp,37.07,NORMAL,-,47.630785
08:07:02,1771209422.0086677,S3,SpO2,97.66,NORMAL,-,47.655163
08:07:02,1771209422.0770912,S1,FHR,137.09,NORMAL,-,47.688691
08:07:02,1771209422.11844,S2,TOCO,46.53,NORMAL,-,47.712935
08:07:02,1771209422.1539845,S5,Temp,36.95,NORMAL,-,47.677572
08:07:02,1771209422.1996276,S4,RespRate,14.84,NORMAL,-,47.603086
08:07:03,1771209423.0217564,S3,SpO2,97.91,NORMAL,-,47.625887
08:07:03,1771209423.0674565,S2,TOCO,36.57,NORMAL,-,47.658434
08:07:03,1771209423.1093547,S1,FHR,129.94,NORMAL,-,47.615259
08:07:03,1771209423.1433892,S5,Temp,36.96,NORMAL,-,47.611867
08:07:03,1771209423.1860013,S4,RespRate,15.94,NORMAL,-,47.657257
08:07:04,1771209424.0299852,S1,FHR,128.99,NORMAL,-,47.655822
08:07:04,1771209424.0670948,S3,SpO2,96.97,NORMAL,-,47.565266
08:07:04,1771209424.1036196,S2,TOCO,63.75,NORMAL,-,47.484482
08:07:04,1771209424.1431909,S5,Temp,36.9,NORMAL,-,47.448493
08:07:04,1771209424.1830454,S4,RespRate,14.83,NORMAL,-,47.41514
08:07:05,1771209425.0410159,S1,FHR,138.18,NORMAL,-,47.466832
08:07:05,1771209425.0767663,S3,SpO2,97.58,NORMAL,-,47.50114
08:07:05,1771209425.1155717,S2,TOCO,63.67,NORMAL,-,47.515847
08:07:05,1771209425.156854,S5,Temp,36.95,NORMAL,-,47.527886
08:07:05,1771209425.2178588,S4,RespRate,16.4,NORMAL,-,47.584804
08:07:06,1771209426.0543048,S3,SpO2,97.78,NORMAL,-,47.602003
08:07:06,1771209426.097184,S2,TOCO,62.76,NORMAL,-,47.627991
08:07:06,1771209426.135815,S1,FHR,142.38,NORMAL,-,47.648414
08:07:06,1771209426.1742935,S4,RespRate,16.96,NORMAL,-,47.656242
08:07:06,1771209426.2108297,S5,Temp,36.87,NORMAL,-,47.61917
08:07:07,1771209427.0636394,S2,TOCO,40.21,NORMAL,-,47.702854
08:07:07,1771209427.0976539,S1,FHR,128.42,NORMAL,-,47.616419
08:07:07,1771209427.131188,S3,SpO2,98.19,NORMAL,-,47.666336
08:07:07,1771209427.1704493,S4,RespRate,16.69,NORMAL,-,47.651351
08:07:07,1771209427.2060912,S5,Temp,36.85,NORMAL,-,47.637899
08:07:08,1771209428.0680728,S3,SpO2,97.89,NORMAL,-,47.620498
08:07:08,1771209428.1025736,S1,FHR,127.88,NORMAL,-,47.630837
08:07:08,1771209428.136734,S2,TOCO,40.17,NORMAL,-,47.632072
08:07:08,1771209428.1715398,S4,RespRate,16.56,NORMAL,-,47.623542
08:07:08,1771209428.211647,S5,Temp,37.01,NORMAL,-,47.660299
08:07:09,1771209429.0758233,S3,SpO2,97.34,NORMAL,-,47.607482
08:07:09,1771209429.109635,S1,FHR,137.44,NORMAL,-,47.664638
08:07:09,1771209429.1473777,S2,TOCO,39.47,NORMAL,-,47.653542
08:07:09,1771209429.1818485,S4,RespRate,16.11,NORMAL,-,47.64127
08:07:09,1771209429.2158525,S5,Temp,37.01,NORMAL,-,47.624948
08:07:10,1771209430.0832791,S2,TOCO,41.03,NORMAL,-,47.600905
08:07:10,1771209430.1336732,S3,SpO2,97.22,NORMAL,-,47.576609
08:07:10,1771209430.179997,S1,FHR,133.12,NORMAL,-,47.544109
08:07:10,1771209430.2284367,S4,RespRate,15.12,NORMAL,-,47.513285
08:07:10,1771209430.2776964,S5,Temp,36.95,NORMAL,-,47.516453
08:07:11,1771209431.096079,S2,TOCO,64.11,NORMAL,-,47.456592
08:07:11,1771209431.135523,S3,SpO2,97.18,NORMAL,-,47.442744
08:07:11,1771209431.1774333,S1,FHR,142.38,NORMAL,-,47.501037
08:07:11,1771209431.2140875,S5,Temp,37.04,NORMAL,-,47.498577
08:07:11,1771209431.2519221,S4,RespRate,17.07,NORMAL,-,47.581352
08:07:12,1771209432.1090796,S1,FHR,139.88,NORMAL,-,47.564229
08:07:12,1771209432.1459002,S2,TOCO,40.95,NORMAL,-,47.622434
08:07:12,1771209432.1809547,S3,SpO2,98.08,NORMAL,-,47.709371
08:07:12,1771209432.2185066,S4,RespRate,16.84,NORMAL,-,47.688729
08:07:12,1771209432.25331,S5,Temp,36.95,NORMAL,-,47.665584
08:07:13,1771209433.1211834,S1,FHR,129.79,NORMAL,-,47.607277
08:07:13,1771209433.1641676,S2,TOCO,45.91,NORMAL,-,47.592734
08:07:13,1771209433.2024865,S3,SpO2,96.94,NORMAL,-,47.495322
08:07:13,1771209433.240669,S5,Temp,37.09,NORMAL,-,47.513455
08:07:13,1771209433.2786818,S4,RespRate,15.79,NORMAL,-,47.477265
08:07:14,1771209434.1350107,S3,SpO2,97.9,NORMAL,-,47.552338
08:07:14,1771209434.176911,S2,TOCO,39.64,NORMAL,-,47.57645
08:07:14,1771209434.2143905,S1,FHR,141.16,NORMAL,-,47.650663
08:07:14,1771209434.2504804,S4,RespRate,15.3,NORMAL,-,47.634529
08:07:14,1771209434.2867963,S5,Temp,37.03,NORMAL,-,47.635209
08:07:15,1771209435.136977,S2,TOCO,46.24,NORMAL,-,47.604708
08:07:15,1771209435.171012,S3,SpO2,96.78,NORMAL,-,47.505367
08:07:15,1771209435.205271,S1,FHR,141.23,NORMAL,-,47.499208
08:07:15,1771209435.2451074,S5,Temp,36.98,NORMAL,-,47.476621
08:07:15,1771209435.2795835,S4,RespRate,15.5,NORMAL,-,47.48846
08:07:16,1771209436.1518316,S1,FHR,128.51,NORMAL,-,47.417378
08:07:16,1771209436.1861992,S3,SpO2,97.78,NORMAL,-,47.48806
08:07:16,1771209436.2413263,S2,TOCO,51.99,NORMAL,-,47.462977
08:07:16,1771209436.2854958,S5,Temp,36.89,NORMAL,-,47.424971
08:07:16,1771209436.3293808,S4,RespRate,16.25,NORMAL,-,47.448129
08:07:17,1771209437.1631756,S1,FHR,136.16,NORMAL,-,47.503258
08:07:17,1771209437.1971838,S2,TOCO,58.68,NORMAL,-,47.481926
08:07:17,1771209437.2312546,S3,SpO2,98.17,NORMAL,-,47.52158
08:07:17,1771209437.2648304,S5,Temp,36.87,NORMAL,-,47.485604
08:07:17,1771209437.2989066,S4,RespRate,15.81,NORMAL,-,47.46901
08:07:18,1771209438.1768706,S2,TOCO,61.32,NORMAL,-,47.48148
08:07:18,1771209438.2113047,S1,FHR,130.62,NORMAL,-,47.445213
08:07:18,1771209438.244427,S3,SpO2,97.0,NORMAL,-,47.360067
08:07:18,1771209438.2801306,S4,RespRate,15.05,NORMAL,-,47.334618
08:07:18,1771209438.3292077,S5,Temp,36.92,NORMAL,-,47.336492
08:07:19,1771209439.1786366,S3,SpO2,96.98,NORMAL,-,47.32714
08:07:19,1771209439.223633,S2,TOCO,40.1,NORMAL,-,47.391606
08:07:19,1771209439.2711587,S1,FHR,131.2,NORMAL,-,47.398913
08:07:19,1771209439.319189,S4,RespRate,15.58,NORMAL,-,47.419896
08:07:19,1771209439.3774178,S5,Temp,37.03,NORMAL,-,47.421682
08:07:20,1771209440.1892009,S2,TOCO,59.49,NORMAL,-,47.379086
08:07:20,1771209440.232281,S1,FHR,127.8,NORMAL,-,47.361794
08:07:20,1771209440.2746706,S3,SpO2,98.24,NORMAL,-,47.460333
08:07:20,1771209440.3169456,S5,Temp,36.86,NORMAL,-,47.439036
08:07:20,1771209440.3566704,S4,RespRate,15.13,NORMAL,-,47.425787
08:07:20,1771209440.5596628,S4,RespRate,14.0,NORMAL,-,47.397723
08:07:21,1771209441.2001846,S2,TOCO,44.62,NORMAL,-,47.437198
08:07:21,1771209441.2338011,S3,SpO2,97.65,NORMAL,-,47.398829
08:07:21,1771209441.266708,S1,FHR,128.51,NORMAL,-,47.406971
08:07:21,1771209441.3009717,S5,Temp,36.95,NORMAL,-,47.386725
08:07:21,1771209441.3373067,S4,RespRate,16.13,NORMAL,-,47.457824
08:07:21,1771209441.387375,S4,RespRate,14.4,NORMAL,-,47.400197
08:07:22,1771209442.1822927,S4,RespRate,14.0,NORMAL,-,47.402581
08:07:22,1771209442.2282586,S3,SpO2,97.07,NORMAL,-,47.347765
08:07:22,1771209442.2757638,S1,FHR,129.53,NORMAL,-,47.354322
08:07:22,1771209442.3239849,S2,TOCO,49.12,NORMAL,-,47.344447
08:07:22,1771209442.3716054,S4,RespRate,16.31,NORMAL,-,47.414215
08:07:22,1771209442.4236565,S5,Temp,37.07,NORMAL,-,47.419001
08:07:22,1771209442.9878788,S2,TOCO,90.4,NORMAL,-,47.427186
08:07:23,1771209443.220078,S2,TOCO,43.08,NORMAL,-,47.519675
08:07:23,1771209443.2718287,S3,SpO2,97.77,NORMAL,-,47.574889
08:07:23,1771209443.325831,S1,FHR,138.85,NORMAL,-,47.624751
08:07:23,1771209443.3733563,S4,RespRate,17.04,NORMAL,-,47.63058
08:07:23,1771209443.421357,S5,Temp,36.94,NORMAL,-,47.624257
08:07:23,1771209443.7962766,S3,SpO2,80,NORMAL,-,46.435073
08:07:24,1771209444.221541,S3,SpO2,97.48,NORMAL,-,47.597947
08:07:24,1771209444.2701535,S1,FHR,134.88,NORMAL,-,47.572293
08:07:24,1771209444.3181527,S2,TOCO,47.86,NORMAL,-,47.524506
08:07:24,1771209444.3661578,S4,RespRate,15.01,NORMAL,-,47.470979
08:07:24,1771209444.4142478,S5,Temp,36.94,NORMAL,-,47.472778
08:07:24,1771209444.6015942,S5,Temp,40.3,ATTACK,Spoofing,48.524841
08:07:25,1771209445.2291589,S3,SpO2,97.06,NORMAL,-,48.527205
08:07:25,1771209445.27669,S1,FHR,142.32,NORMAL,-,48.572799
08:07:25,1771209445.3236923,S2,TOCO,56.13,NORMAL,-,48.499338
08:07:25,1771209445.3722227,S4,RespRate,15.46,NORMAL,-,48.509821
08:07:25,1771209445.420198,S5,Temp,37.04,ATTACK,MITM / Manipulation,48.219387
08:07:25,1771209445.4692934,S2,TOCO,33.8,NORMAL,-,48.273917
08:07:26,1771209446.219014,S2,TOCO,33.6,NORMAL,-,48.291135
08:07:26,1771209446.2668726,S1,FHR,127.97,NORMAL,-,48.209256
08:07:26,1771209446.314687,S2,TOCO,58.99,NORMAL,-,48.100948
08:07:26,1771209446.3766983,S3,SpO2,98.08,NORMAL,-,48.201866
08:07:26,1771209446.4462194,S4,RespRate,16.22,NORMAL,-,48.216854
08:07:26,1771209446.536568,S5,Temp,37.12,NORMAL,-,48.245738
08:07:27,1771209447.0311291,S3,SpO2,82,NORMAL,-,47.26949
08:07:27,1771209447.2497776,S2,TOCO,41.71,NORMAL,-,47.301598
08:07:27,1771209447.3023176,S3,SpO2,97.81,ATTACK,MITM / Manipulation,48.333205
08:07:27,1771209447.3495326,S1,FHR,130.33,NORMAL,-,48.351537
08:07:27,1771209447.39652,S5,Temp,36.98,NORMAL,-,48.296644
08:07:27,1771209447.4455326,S4,RespRate,15.77,NORMAL,-,48.279412
08:07:27,1771209447.8451717,S2,TOCO,49.9,NORMAL,-,48.267544
08:07:28,1771209448.2523308,S1,FHR,139.26,NORMAL,-,48.329296
08:07:28,1771209448.3039331,S3,SpO2,96.95,NORMAL,-,48.361229
08:07:28,1771209448.3570318,S2,TOCO,44.12,NORMAL,-,48.353099
08:07:28,1771209448.4135027,S4,RespRate,14.91,NORMAL,-,48.336841
08:07:28,1771209448.4715426,S5,Temp,37.0,NORMAL,-,48.328752
08:07:28,1771209448.65394,S3,SpO2,85,NORMAL,-,47.546051
08:07:29,1771209449.262341,S3,SpO2,97.64,ATTACK,MITM / Manipulation,48.44302
08:07:29,1771209449.3158188,S2,TOCO,47.45,NORMAL,-,48.437274
08:07:29,1771209449.3663826,S1,FHR,130.74,NORMAL,-,48.381081
08:07:29,1771209449.4209163,S4,RespRate,16.37,NORMAL,-,48.405788
08:07:29,1771209449.4729145,S5,Temp,37.11,NORMAL,-,48.440285
08:07:29,1771209449.5239787,S4,RespRate,18.6,NORMAL,-,48.487752
08:07:30,1771209450.2746158,S1,FHR,220,ATTACK,Spoofing,49.40482
08:07:30,1771209450.324676,S2,TOCO,43.79,NORMAL,-,49.383298
08:07:30,1771209450.384672,S3,SpO2,97.0,NORMAL,-,49.423603
08:07:30,1771209450.4418886,S1,FHR,136.02,ATTACK,MITM / Manipulation,48.626506
08:07:30,1771209450.5054743,S5,Temp,36.85,NORMAL,-,48.53808
